"","x"
"310",0.698381930550369
"311",0.787526902116267
"312",0.778002497696614
"313",0.858466296031166
"314",0.708276633346737
"315",0.842308056988857
"316",0.754703399220882
"317",0.88601371193641
"318",0.726481666603199
"319",0.816730243276803
"320",0.71393131228952
"321",0.688264029849997
"322",0.846670362141089
"323",0.737100640406646
"324",0.810282297659936
"325",0.733747005565731
"326",0.695840817825828
"327",0.669843819802085
"328",0.759885920850555
"329",0.818768572642249
"330",0.838085369324161
"331",0.691985585866108
"332",0.847024038962736
"333",0.742648409700256
"334",0.850956737318253
"335",0.796761403645415
"336",0.862746271148393
"337",0.740514303847054
"338",0.845419111866711
"339",0.849147286793455
"340",0.851925492404283
"341",0.783131949086626
"342",0.753847122412653
"343",0.793270234539243
"344",0.84215054195033
"345",0.719580016102476
"346",0.745930235891334
"347",0.793588425259932
"348",0.766863669879278
"349",0.848040850739958
"350",0.801731428710086
"351",0.83232214062739
"352",0.867630120890591
"353",0.720982904570622
"354",0.772438260169385
"355",0.792469412752868
"356",0.866700081345545
"357",0.845386564609602
"358",0.777651288621573
"359",0.777364418564649
"360",0.863674822600819
"361",0.72946802561727
"362",0.713256888149073
"363",0.720653443919438
"364",0.741287651408691
"365",0.804367483862661
"366",0.77316620277012
"367",0.876252002636256
"368",0.778050211167279
"369",0.775411828796965
"370",0.764626043431297
"371",0.85609432622298
"372",0.791645524804931
"373",0.817845442118771
"374",0.73141751471936
"375",0.834011341640196
"376",0.739310352527899
"377",0.743434339780746
"378",0.709659253671548
"379",0.748888533773653
"380",0.79324286973888
"381",0.654554795868312
"382",0.794432072394092
"383",0.793115100986729
"384",0.809976670512789
"385",0.748863489184331
"386",0.762828639507318
"387",0.660786693057793
"388",0.809728605477809
"389",0.723207303543902
"390",0.742067692036992
"391",0.747346911409721
"392",0.826017601162079
"393",0.752968705118751
"394",0.720886231240765
"395",0.799229310907174
"396",0.801408607773601
"397",0.753404192818341
"398",0.744016436660216
"399",0.763635216533833
"400",0.777040728221262
"401",0.821472832520295
"402",0.756983031611076
"403",0.805604353008941
"404",0.775011772351934
"405",0.732375874991423
"406",0.832629706875566
"407",0.84637814963074
"408",0.756395959931521
"409",0.85928134717213
"410",0.815271848621241
"411",0.899137618442241
"412",0.847036830742534
"413",0.8151367409676
"414",0.81601807290624
"415",0.867326390331352
"416",0.72812229990869
"417",0.852639277203602
"418",0.759888173299631
"419",0.704989404321461
"420",0.775037290581244
"421",0.781544990502505
"422",0.804278517330847
"423",0.812542527331238
"424",0.843553232463693
"425",0.648724814693924
"426",0.764711557078365
"427",0.741441133332502
"428",0.769340082316428
"429",0.741971022869769
"430",0.707919238985275
"431",0.67227082651051
"432",0.851750983406554
"433",0.762662972655464
"434",0.766943982669762
"435",0.787378714478516
"436",0.827228476033449
"437",0.745919383252656
"438",0.793043738125013
"439",0.869197979620076
"440",0.74789893145598
"441",0.70968950693548
"442",0.623396845014829
"443",0.716404463779734
"444",0.830835694660496
"445",0.61633524816154
"446",0.810943997945151
"447",0.7631413676396
"448",0.70360240177105
"449",0.738247969273345
"450",0.738104530979041
"451",0.79680202188703
"452",0.703605402651238
"453",0.874767533459611
"454",0.805644668285236
"455",0.780684689009383
"456",0.829482471128057
"457",0.813012790971157
"458",0.821470781724724
"459",0.768587803544603
"460",0.813396141583317
"461",0.79143168822438
"462",0.847877114958006
"463",0.722521427292943
"464",0.922496100901877
"465",0.831699777542711
"466",0.742069534518205
"467",0.868894220104277
"468",0.829370778484891
"469",0.709161367513854
"470",0.747960141480002
"471",0.743058983386959
"472",0.660235524215708
"473",0.785940223610606
"474",0.81125711852531
"475",0.702160982472225
"476",0.688167026390567
"477",0.610311557145719
"478",0.805694024660119
"479",0.825525466315227
"480",0.844892748032921
"481",0.820573437569798
"482",0.819308278151838
"483",0.817998462808695
"484",0.867257374484642
"485",0.727112543331707
"486",0.795519184511186
"487",0.800506163903038
"488",0.683467723876431
"489",0.754137097361729
"490",0.780173004455931
"491",0.763934420328827
"492",0.787376438090933
"493",0.769809263125455
"494",0.798571034904223
"495",0.659672601784687
"496",0.749180831634495
"497",0.671297554218872
"498",0.819842673576389
"499",0.8349018739693
"500",0.823445842477173
"501",0.82328258527397
"502",0.856546034842518
"503",0.773071486498463
"504",0.715346263913799
"505",0.697484314256233
"506",0.896031827100854
"507",0.735795660998844
"508",0.762644414614872
"509",0.779424212708571
"510",0.708393174784169
"511",0.723382544667452
"512",0.733552765377256
"513",0.807606203766152
"514",0.734221668909149
"515",0.743410215375741
"516",0.827715386218525
"517",0.785250587164739
"518",0.694225500867728
"519",0.835958586193651
"520",0.836432926259576
"521",0.785915981591948
"522",0.778679694731987
"523",0.759510883116127
"524",0.911404984373969
"525",0.637784548324243
"526",0.742576652841035
"527",0.775685722014965
"528",0.655833225953204
"529",0.833035948254874
"530",0.72421470361782
"531",0.791813759410623
"532",0.803276764358938
"533",0.780648039459329
"534",0.713173291307507
"535",0.827683661357511
"536",0.78588673628369
"537",0.863475818675485
"538",0.730014596243549
"539",0.786555490535692
"540",0.831062090300263
"541",0.844015166006614
"542",0.855060064776093
"543",0.782782300352755
"544",0.727318539515443
"545",0.819700071218137
"546",0.869218843940202
"547",0.764302202603571
"548",0.763442291475198
"549",0.712309455172582
"550",0.794625118530355
"551",0.775317873724051
"552",0.707956779416817
"553",0.65729012391681
"554",0.795142168736668
"555",0.814881173890261
"556",0.836586294029603
"557",0.755614292135622
"558",0.780956756894366
"559",0.818465654817244
"560",0.862346322581733
"561",0.741111755761099
"562",0.85752229601169
"563",0.669997309175146
"564",0.773400501014159
"565",0.825364716049781
"566",0.767618537180708
"567",0.780067343897024
"568",0.803037820502
"569",0.72416702304886
"570",0.7489982225734
"571",0.821142290774343
"572",0.79654024723475
"573",0.772153426264464
"574",0.875317436203933
"575",0.804175057195539
"576",0.72793328106841
"577",0.799883922103942
"578",0.820754584105098
"579",0.804899618067447
"580",0.815758982497799
"581",0.751871654303998
"582",0.833951140699993
"583",0.633912047962959
"584",0.775880234161554
"585",0.76536762659964
"586",0.745298913588798
"587",0.752788299537983
"588",0.836975882700417
"589",0.670795854157438
"590",0.809713448038065
"591",0.849683453044957
"592",0.787867983746223
"593",0.821470252887017
"594",0.815535451500178
"595",0.823378488976424
"596",0.728366976688022
"597",0.839519339661333
"598",0.791914447269336
"599",0.750502906972079
"600",0.826510496695198
"601",0.654555856406753
"602",0.796612078398676
"603",0.756544240502443
"604",0.8751391728357
"605",0.867759565657081
"606",0.770595108394328
"607",0.739651561412586
"608",0.750195826629381
"609",0.705329245381458
"610",0.85523411257596
"611",0.740583252634234
"612",0.654175220180936
"613",0.749306216705712
"614",0.836287703669682
"615",0.768214347072014
"616",0.878292831282974
"617",0.882687562663054
"618",0.65924541258418
"619",0.758352732891909
"620",0.77238581968893
"621",0.779820347173854
"622",0.683054463725291
"623",0.735631304146587
"624",0.810801900927997
"625",0.801478865767645
"626",0.907132495231479
"627",0.805758436612578
"628",0.870889591564852
"629",0.799293702635122
"630",0.841881110810728
"631",0.75874446879761
"632",0.807803132435402
"633",0.841142786744569
"634",0.681359538565848
"635",0.794471071307515
"636",0.825344446672216
"637",0.845106405701634
"638",0.759183098359842
"639",0.821590700564806
"640",0.71525990918457
"641",0.705142524637871
"642",0.761007953198323
"643",0.770228092450536
"644",0.69749481487811
"645",0.852468441562186
"646",0.789508199878207
"647",0.791905640848122
"648",0.792071765259216
"649",0.725652444125412
"650",0.776391171094805
"651",0.776414943514975
"652",0.77071275231178
"653",0.871872006675097
"654",0.793711587989524
"655",0.785248835755654
"656",0.796421254504597
"657",0.756055591924773
"658",0.869358403375011
"659",0.872264387711796
"660",0.728751280354503
"661",0.849893156719839
"662",0.815947528154242
"663",0.831479613706648
"664",0.731093239472568
"665",0.744267795139993
"666",0.739500461867672
"667",0.780123844152164
"668",0.774272042724263
"669",0.811038647308361
"670",0.820617621408181
"671",0.761911672170118
"672",0.753266722527718
"673",0.80185994921535
"674",0.839409308601094
"675",0.731896904721227
"676",0.80741591083616
"677",0.770249950190874
"678",0.859175952339015
"679",0.807056824762476
"680",0.814479204354171
"681",0.756437894376589
"682",0.721401249102372
"683",0.85513736726091
"684",0.801420471776157
"685",0.794781079012734
"686",0.745000014608236
"687",0.719272853082574
"688",0.791545823191237
"689",0.76885428109262
"690",0.767566073768916
"691",0.806578989762322
"692",0.789807739805825
"693",0.756128950125744
"694",0.711779071108289
"695",0.851670336460802
"696",0.852967006952518
"697",0.802779533013699
"698",0.824919610687381
"699",0.82775924901312
"700",0.807975391950425
"701",0.657592754446743
"702",0.761645647630964
"703",0.731816397938651
"704",0.80615473867484
"705",0.674372293231728
"706",0.748818950891122
"707",0.721423003729159
"708",0.828792456268027
"709",0.710979944497075
"710",0.779225981048788
"711",0.795687910326381
"712",0.821124886047899
"713",0.599831187891995
"714",0.766221565156061
"715",0.749045077746829
"716",0.773680818967672
"717",0.704455953989311
"718",0.738620351711835
"719",0.744516269829584
"720",0.739617509721642
"721",0.767836671057731
"722",0.72844682555409
"723",0.732877396675206
"724",0.687252106476836
"725",0.795242883249348
"726",0.828878005039928
"727",0.83926524165093
"728",0.694479110027797
"729",0.785651355633665
"730",0.803709102105021
"731",0.774055742544929
"732",0.716725337754551
"733",0.83542465815502
"734",0.810099266592306
"735",0.887405521914315
"736",0.74270352023002
"737",0.837938401514923
"738",0.712706587594736
"739",0.791128285901303
"740",0.878723394372707
"741",0.786722564326175
"742",0.760201056014947
"743",0.794743623358291
"744",0.829605831003536
"745",0.768171133655565
"746",0.832781147075572
"747",0.854372512608782
"748",0.886632437016891
"749",0.833104167205043
"750",0.758843891945225
"751",0.798400887285174
"752",0.700111878134745
"753",0.777795848440417
"754",0.744319872760072
"755",0.733623105556374
"756",0.879955186233493
"757",0.757529569572244
"758",0.703665376254447
"759",0.761775845234458
"760",0.817355077045212
"761",0.725675851231341
"762",0.75449178252736
"763",0.690555643043751
"764",0.84370999912768
"765",0.716189959324187
"766",0.832053975075487
"767",0.810480985981254
"768",0.908174449634704
"769",0.769447544852944
"770",0.741724835007683
"771",0.802475456862856
"772",0.803798698666
"773",0.873714348597402
"774",0.798348066515036
"775",0.850404465943884
"776",0.813718126527455
"777",0.742716916491981
"778",0.803480957776788
"779",0.849314462164344
"780",0.74682827840183
"781",0.860972564411269
"782",0.830869862125015
"783",0.863146662329036
"784",0.826774634202903
"785",0.843835531343111
"786",0.854894227142492
"787",0.825115441205586
"788",0.756566222216666
"789",0.799430221330857
"790",0.786136713419157
"791",0.832244924399546
"792",0.744061399242623
"793",0.784257313126518
"794",0.753551203062891
"795",0.824797542355564
"796",0.813878426347873
"797",0.75834382498706
"798",0.87582770877647
"799",0.803362632734449
"800",0.805852762213365
"801",0.687829089759134
"802",0.800994704262938
"803",0.795741564733987
"804",0.857040391615976
"805",0.771357629496875
"806",0.808542163189261
"807",0.890988892927216
"808",0.798435153215539
"809",0.830763207181807
"810",0.826798172461889
"811",0.794245198419339
"812",0.819248148314084
"813",0.755246309970304
"814",0.776868864933627
"815",0.827612843047125
"816",0.713513628852954
"817",0.785384383099169
"818",0.835563026389496
"819",0.650286931819444
"820",0.800046688773474
"821",0.748604352417179
"822",0.820721885721841
"823",0.735470385376375
"824",0.830801630290334
"825",0.810224045619569
"826",0.858156255047122
"827",0.723953089777114
"828",0.801211224115132
"829",0.770767499160031
"830",0.732845026134001
"831",0.809042631619649
"832",0.819711176133297
"833",0.835728665870171
"834",0.689682320197833
"835",0.765657793547763
"836",0.727118198523809
"837",0.750594291265916
"838",0.839238808619976
"839",0.827882611640385
"840",0.831460740532209
"841",0.786197786621198
"842",0.727726993214409
"843",0.800489322720982
"844",0.691791051595883
"845",0.793741474377342
"846",0.675467824440038
"847",0.729692368529707
"848",0.798596204946638
"849",0.851462194824127
"850",0.812992261258764
"851",0.71116058095965
"852",0.79524512179861
"853",0.857226371999994
"854",0.689235095100968
"855",0.831259899929834
"856",0.741964629344126
"857",0.69565276179539
"858",0.819037720256534
"859",0.755880561231355
"860",0.781231415440667
"861",0.806764596798452
"862",0.718067510305029
"863",0.770533464851763
"864",0.765784110557918
"865",0.691557377407168
"866",0.841531462499091
"867",0.800092664485543
"868",0.68660523240811
"869",0.789473024442225
"870",0.757801556321565
"871",0.796063993661104
"872",0.775693961643823
"873",0.753489124647783
"874",0.804032714519362
"875",0.853604835059792
"876",0.82775212822614
"877",0.839661709721995
"878",0.811480908735385
"879",0.913108526728475
"880",0.800414645514883
"881",0.745550297573296
"882",0.793872179253753
"883",0.816976528682396
"884",0.775878476608145
"885",0.755687419543139
"886",0.806910130256684
"887",0.851418871804245
"888",0.798885901283554
"889",0.828046304393993
"890",0.868070647517646
"891",0.770042504645563
"892",0.796131532107113
"893",0.780569265523265
"894",0.836915153089478
"895",0.802741879926084
"896",0.769609709926586
"897",0.87290982446727
"898",0.700486001122496
"899",0.832867696123016
"900",0.813489634480606
"901",0.749387069201972
"902",0.763032735531477
"903",0.80387742254114
"904",0.789943559080207
"905",0.77391230753666
"906",0.728037102866872
"907",0.783777222937643
"908",0.874845502034235
"909",0.848345414880522
"910",0.809013688596543
"911",0.845080340615318
"912",0.784941486698118
"913",0.842431021254236
"914",0.845541360421311
"915",0.794751226542918
"916",0.766690048002951
"917",0.829644993109637
"918",0.691964527235036
"919",0.804107563668878
"920",0.812181441945495
"921",0.750206771258887
"922",0.796993381735124
"923",0.715242830281693
"924",0.674986565119984
"925",0.767895776140852
"926",0.848022469587523
"927",0.75700320817982
"928",0.772835754772517
"929",0.84974140859344
"930",0.739978104680456
"931",0.806130533654716
"932",0.624100191253817
"933",0.738486465920481
"934",0.810964636745917
"935",0.811737314980477
"936",0.721571113241181
"937",0.73819533014499
"938",0.839817080535954
"939",0.832009226124102
"940",0.734775914686413
"941",0.832226573263787
"942",0.835705003480477
"943",0.738212192797579
"944",0.741201288340817
"945",0.736317593670079
"946",0.782410788192277
"947",0.716498096025408
"948",0.768037793129862
"949",0.855109857906395
"950",0.83880869721204
"951",0.780528134149146
"952",0.697191509906306
"953",0.824681188819395
"954",0.710092443265208
"955",0.799388092567717
"956",0.700230736555871
"957",0.819328887496915
"958",0.808559628020695
"959",0.756748795292448
"960",0.744049569577989
"961",0.856600595624892
"962",0.800265213742939
"963",0.735344723609121
"964",0.894188163901873
"965",0.701147948988102
"966",0.719874078154121
"967",0.878191291294259
"968",0.887274644123028
"969",0.831404196074072
"970",0.705071887500356
"971",0.858360970420712
"972",0.854144355673247
"973",0.823956205533984
"974",0.717846769095327
"975",0.805994136938531
"976",0.84595936877953
"977",0.867017334986395
"978",0.788153489927748
"979",0.814052840241948
"980",0.712622725140221
"981",0.766450904939497
"982",0.875145821836115
"983",0.640720464527042
"984",0.907786040236422
"985",0.758179652232265
"986",0.817039241424324
"987",0.802708497947926
"988",0.822781658061021
"989",0.820909991588444
"990",0.754784174126096
"991",0.748450749655487
"992",0.850953092975962
"993",0.822425374615241
"994",0.745990354114527
"995",0.794613052477198
"996",0.82727827792774
"997",0.793099663063928
"998",0.725655189399547
"999",0.829906616046309
"1000",0.821978822772896
"1001",0.779245051491596
"1002",0.685405355484364
"1003",0.83731148224483
"1004",0.750943334631913
"1005",0.754824093727147
"1006",0.821379228454315
"1007",0.720830390901649
"1008",0.687489613546628
"1009",0.763870517185202
"1010",0.852535740633658
"1011",0.779480103282967
"1012",0.843697304319671
"1013",0.775227301853037
"1014",0.793204567795498
"1015",0.736595134233381
"1016",0.795960792355105
"1017",0.732902931990697
"1018",0.824952911911802
"1019",0.858071457377013
"1020",0.686308492198611
"1021",0.806264612965807
"1022",0.683082941747827
"1023",0.717202705371372
"1024",0.79793162390658
"1025",0.70863936816162
"1026",0.723475717879614
"1027",0.773307247255393
"1028",0.831727918278079
"1029",0.721982784132407
"1030",0.795261131978236
"1031",0.730145653524693
"1032",0.695155910917876
"1033",0.795126810159095
"1034",0.787703176796146
"1035",0.709969410395492
"1036",0.754642546265079
"1037",0.828037753415621
"1038",0.755944922180536
"1039",0.796460148961567
"1040",0.768160051127886
"1041",0.843734787610372
"1042",0.774512196001228
"1043",0.784809970118165
"1044",0.774889553421708
"1045",0.785119171358085
"1046",0.824002119570014
"1047",0.805281240476049
"1048",0.754476270329739
"1049",0.815212717452901
"1050",0.810788824417625
"1051",0.793639145342912
"1052",0.762982948717197
"1053",0.79156152778208
"1054",0.705291474472073
"1055",0.743934478898331
"1056",0.686379845449214
"1057",0.810068542078806
"1058",0.725253509433906
"1059",0.69970617308026
"1060",0.726860179955731
"1061",0.797568822613221
"1062",0.659799896797353
"1063",0.839273817846431
"1064",0.793100154894862
"1065",0.782652572867185
"1066",0.776651420789314
"1067",0.820881352769388
"1068",0.705225065366059
"1069",0.746639419197436
"1070",0.823388753719194
"1071",0.859004344066338
"1072",0.79436047438362
"1073",0.756979410096677
"1074",0.799137588155546
"1075",0.731229961440151
"1076",0.857322110315366
"1077",0.832637725345552
"1078",0.748856943162902
"1079",0.806067745477576
"1080",0.714903057992547
"1081",0.798841389522579
"1082",0.75805563062411
"1083",0.7703959164408
"1084",0.745245617774093
"1085",0.744115570467954
"1086",0.795297990311819
"1087",0.671819485181933
"1088",0.77137683198629
"1089",0.797382899992023
"1090",0.79691728009569
"1091",0.859600372123372
"1092",0.782967704519785
"1093",0.742563082589171
"1094",0.786763167113169
"1095",0.882120877385803
"1096",0.785676952719107
"1097",0.669612695031966
"1098",0.814643784778845
"1099",0.877807893480545
"1100",0.770666702124145
"1101",0.801612068848687
"1102",0.860279744246546
"1103",0.806443858048413
"1104",0.833878593820695
"1105",0.853159490083005
"1106",0.715309208722943
"1107",0.844813206855019
"1108",0.773369448462596
"1109",0.863685110831023
"1110",0.79021606037999
"1111",0.684910142482967
"1112",0.845148920534632
"1113",0.838548650795735
"1114",0.755520196218397
"1115",0.88185462899505
"1116",0.745307426294295
"1117",0.836684187185366
"1118",0.787737435562113
"1119",0.758454635863426
"1120",0.771111680414626
"1121",0.806510321852206
"1122",0.844764823978092
"1123",0.781937191399591
"1124",0.864179771963611
"1125",0.815465877944426
"1126",0.813591609710628
"1127",0.802235922612171
"1128",0.729383331886749
"1129",0.71959530855615
"1130",0.789008554101571
"1131",0.760390765579007
"1132",0.751238751567397
"1133",0.75819371725595
"1134",0.656591031625329
"1135",0.772917191160312
"1136",0.796758268903386
"1137",0.845475750013508
"1138",0.757414035520561
"1139",0.868001645192699
"1140",0.782804030307178
"1141",0.818453349554285
"1142",0.765570738982653
"1143",0.775988493743707
"1144",0.740132110437951
"1145",0.880532443706858
"1146",0.73403863819167
"1147",0.82504718157762
"1148",0.832447505207185
"1149",0.839759126913065
"1150",0.708946930512594
"1151",0.77492822762255
"1152",0.757704992829813
"1153",0.825171896907617
"1154",0.841967028113231
"1155",0.668072501161735
"1156",0.783536839114868
"1157",0.845269957901472
"1158",0.844158419130427
"1159",0.794499817275582
"1160",0.764326280423518
"1161",0.753753551537526
"1162",0.7746622895308
"1163",0.809822552714109
"1164",0.665262536478252
"1165",0.788549332998725
"1166",0.742473606936354
"1167",0.821169307545533
"1168",0.844820545283779
"1169",0.793846975988822
"1170",0.78018348377597
"1171",0.841126668926813
"1172",0.852358544934743
"1173",0.697409983754279
"1174",0.852049634633493
"1175",0.797932672157043
"1176",0.704879247751132
"1177",0.795236162543041
"1178",0.81515913338701
"1179",0.827649150240742
"1180",0.768555213565658
"1181",0.769019017681158
"1182",0.824973163078889
"1183",0.84957330563105
"1184",0.828774430599808
"1185",0.786759992792746
"1186",0.758924766971849
"1187",0.793843569867016
"1188",0.818436326916077
"1189",0.829128614970853
"1190",0.746232432619228
"1191",0.74818357705949
"1192",0.799741147983039
"1193",0.733621868279606
"1194",0.775889975609288
"1195",0.779725161377042
"1196",0.750281753330443
"1197",0.723422932621793
"1198",0.888353355918159
"1199",0.790610356937315
"1200",0.756501144095649
"1201",0.685385179631406
"1202",0.753090716981533
"1203",0.852425891579136
"1204",0.730369370914992
"1205",0.680914877571579
"1206",0.78457838810795
"1207",0.844603199288432
"1208",0.758697373094172
"1209",0.840949179300185
"1210",0.7253132692728
"1211",0.726752546445283
"1212",0.785723042962921
"1213",0.893404550911065
"1214",0.851725363961847
"1215",0.826300758694304
"1216",0.705773253813117
"1217",0.81463625373184
"1218",0.746001989577461
"1219",0.852420642467717
"1220",0.723527142864245
"1221",0.861403837978669
"1222",0.836612455331964
"1223",0.745123567269521
"1224",0.852021898211818
"1225",0.77637110038286
"1226",0.718580653325819
"1227",0.789113153363681
"1228",0.717883624734172
"1229",0.774203427546942
"1230",0.764482583238202
"1231",0.854335904123513
"1232",0.734073017183106
"1233",0.626935971443008
"1234",0.725503412026753
"1235",0.664082002976801
"1236",0.780164193433512
"1237",0.807043968242723
"1238",0.760266656062217
"1239",0.633839070939882
"1240",0.80536584651859
"1241",0.746622611723599
"1242",0.83991133105454
"1243",0.806628826258221
"1244",0.887672249528603
"1245",0.736240623516116
"1246",0.842093165181464
"1247",0.768197236819139
"1248",0.877316660678946
"1249",0.784284084409693
